"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","GulfofPiran_seaway","GulfofPiran_geodesic"
48.68247,-1.98685,2022,5,"France","HUMAN_OBSERVATION",48.65,-2.04999999999999,5.88,5019,1233
41.85043,8.75475,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8401,8.74042,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
42.4611,3.16021,2022,5,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
41.9019,8.70597,2022,5,"France","HUMAN_OBSERVATION",41.85,8.75000000000001,6.83,1862,563
41.8383,8.74246,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.9019,8.70597,2022,5,"France","HUMAN_OBSERVATION",41.85,8.75000000000001,6.83,1862,563
41.8383,8.74246,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
43.17157,5.39385,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2169,702
41.85043,8.75475,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
39.921904,3.149761,2022,5,"Spain","HUMAN_OBSERVATION",39.95,3.05000000000001,9.07,2280,1059
41.8522,8.7554,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
43.28453,5.29988,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,2180,703
39.163585,23.202468,2022,6,"Greece","HUMAN_OBSERVATION",39.15,23.15,4.77,1545,1059
41.85694,8.75014,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.91817,8.76217,2022,6,"France","HUMAN_OBSERVATION",41.85,8.75000000000001,7.66,1862,563
43.04442,5.86133,2022,6,"France","HUMAN_OBSERVATION",43.05,5.95000000000001,7.24,2120,667
41.84559,8.75039,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.27991,5.2867,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,2180,705
43.04857,5.86866,2022,6,"France","HUMAN_OBSERVATION",43.05,5.95000000000001,6.62,2120,667
41.85043,8.75475,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
42.4611,3.16021,2022,6,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
41.83773,8.74538,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
42.4611,3.16021,2022,6,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
43.04857,5.86866,2022,6,"France","HUMAN_OBSERVATION",43.05,5.95000000000001,6.62,2120,667
39.530237,2.589837,2022,6,"Spain","HUMAN_OBSERVATION",39.55,2.65000000000001,5.61,2306,1114
43.46198,6.92321,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2093,576
43.54371,7.11805,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,557
36.736373,-3.755405,2022,7,"Spain","HUMAN_OBSERVATION",36.65,-3.74999999999999,9.63,2890,1751
36.568585,-4.593724,2022,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2965,1815
39.761709,2.641969,2022,7,"Spain","HUMAN_OBSERVATION",39.85,2.65000000000001,9.85,2317,1093
37.833851,-25.385289,2022,7,"Portugal","HUMAN_OBSERVATION",37.85,-25.45,5.97,4895,3323
41.8404,8.74248,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.83737,8.74053,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
43.04857,5.86866,2022,7,"France","HUMAN_OBSERVATION",43.05,5.95000000000001,6.62,2120,667
41.85101,8.76166,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.8383,8.74246,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8546,8.7666,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.83743,8.74665,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8404,8.74248,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.84632,8.74863,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.83737,8.74053,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84313,8.76541,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
43.44504,6.90494,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2093,578
43.40901,6.84389,2022,7,"France","HUMAN_OBSERVATION",43.35,6.85000000000001,6.59,2089,586
41.85101,8.76166,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.8401,8.74042,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
43.46198,6.92321,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2093,576
41.84644,8.76983,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85101,8.76166,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85283,8.76303,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84632,8.74863,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.84028,8.75949,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84559,8.75039,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.83427,8.72246,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,566
43.46198,6.92321,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2093,576
41.85043,8.75475,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
42.01806,8.62531,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1885,556
41.85043,8.75475,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
48.66499,-2.27915,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,5004,1250
43.54186,7.11965,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,557
41.84313,8.76541,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.84213,8.74434,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
37.281777,-1.734442,2022,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2692,1569
36.952759,-1.898629,2022,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2711,1604
38.399768,-28.251964,2022,8,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,5143,3514
38.399768,-28.251964,2022,8,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,5143,3514
41.8383,8.74246,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.83737,8.74053,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.83737,8.74053,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.83768,8.7461,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8404,8.74248,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8404,8.74248,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.83773,8.74538,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
48.65472,-2.14556,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,5011,1240
36.925935,-25.034769,2022,9,"Portugal","HUMAN_OBSERVATION",36.95,-24.95,8,4835,3331
41.8383,8.74246,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
42.4611,3.16021,2022,9,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
43.32342,5.08052,2022,9,"France","HUMAN_OBSERVATION",43.25,5.05000000000001,8.54,2196,724
41.85043,8.75475,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
42.4611,3.16021,2022,9,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
42.4611,3.16021,2022,9,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
42.4611,3.16021,2022,9,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
41.8404,8.74248,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
42.4611,3.16021,2022,9,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
41.91817,8.76217,2022,9,"France","HUMAN_OBSERVATION",41.85,8.75000000000001,7.66,1862,563
42.06663,3.2114,2022,10,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2307,917
43.33038,5.23658,2022,10,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.01,2180,709
43.16003,5.61188,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2146,686
41.85694,8.75014,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.42472,3.7,2022,11,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2313,825
42.4611,3.16021,2022,12,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
41.85101,8.76166,2021,1,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85008,8.75874,2021,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2021,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.20278,5.45505,2021,5,"France","HUMAN_OBSERVATION",43.15,5.45000000000001,5.89,2160,698
41.8383,8.74246,2021,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
43.42694,3.84139,2021,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2300,807
43.33473,5.2597,2021,5,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.46,2180,709
43.20057,5.51292,2021,5,"France","HUMAN_OBSERVATION",43.15,5.55000000000001,6.38,2152,691
43.19743,5.50988,2021,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2152,692
43.36947,-1.77712,2021,5,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,9.23,4732,1238
48.64167,-2.535,2021,5,"France","HUMAN_OBSERVATION",NA,NA,NA,4982,1268
41.85043,8.75475,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
39.388614,3.246984,2021,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2245,1087
41.85043,8.75475,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84559,8.75039,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84559,8.75039,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.84559,8.75039,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.17157,5.39385,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,2169,702
41.8383,8.74246,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
47.5687,-2.91411,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,4798,1282
41.85101,8.76166,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.88275,8.78005,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,558
41.8383,8.74246,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84559,8.75039,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.83773,8.74538,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.88275,8.78005,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,558
43.27991,5.2867,2021,6,"France","HUMAN_OBSERVATION",NA,NA,NA,2180,705
41.85225,8.75455,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.86713,8.78945,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,559
41.85043,8.75475,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85185,8.75581,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
39.980699,3.833704,2021,7,"Spain","HUMAN_OBSERVATION",39.95,3.75000000000001,7.92,2220,1013
41.85101,8.76166,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85185,8.75581,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.86713,8.78945,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,559
41.85043,8.75475,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84035,8.76451,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84559,8.75039,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.89008,8.80134,2021,7,"France","HUMAN_OBSERVATION",41.85,8.75000000000001,6.17,1862,563
41.86713,8.78945,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,559
41.85043,8.75475,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84644,8.76983,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
43.543258,7.1174,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,557
41.83768,8.7461,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.84833,8.76097,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
43.54371,7.11805,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,557
41.886,8.793,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,557
41.84559,8.75039,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.54808,7.1401,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,556
43.54371,7.11805,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,557
41.84644,8.76983,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
43.54371,7.11805,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,557
41.7944,8.70309,2021,7,"France","HUMAN_OBSERVATION",41.75,8.65000000000001,6.62,1858,577
41.84559,8.75039,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84277,8.74904,2021,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
43.0005,6.15595,2021,8,"France","HUMAN_OBSERVATION",42.95,6.15000000000001,5.64,2101,657
41.8383,8.74246,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
42.04712,3.2258,2021,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2307,917
43.55214,7.14525,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,555
41.84559,8.75039,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.0071,6.15955,2021,8,"France","HUMAN_OBSERVATION",42.95,6.15000000000001,6.4,2101,657
41.83743,8.74665,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85101,8.76166,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.86713,8.78945,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,559
42.98886,6.39705,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2088,638
41.84559,8.75039,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8404,8.74248,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.69308,8.79417,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1845,574
42.04219,3.22884,2021,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2307,917
41.8404,8.74248,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.01827,6.36259,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2096,639
41.85101,8.76166,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
43.02875,6.24126,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2102,647
42.04384,3.22658,2021,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2307,917
41.83743,8.74665,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
43.01827,6.36259,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2096,639
43.02795,6.09832,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2114,657
42.04384,3.22658,2021,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2307,917
41.84559,8.75039,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.90796,8.72606,2021,8,"France","HUMAN_OBSERVATION",41.85,8.75000000000001,6.75,1862,563
42.51332,3.13386,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2329,900
41.85185,8.75581,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84559,8.75039,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
42.640967,18.104961,2021,9,"Croatia","HUMAN_OBSERVATION",42.65,18.05,4.61,523,480
41.85043,8.75475,2021,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2021,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85101,8.76166,2021,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85185,8.75581,2021,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.83768,8.7461,2021,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85185,8.75581,2021,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
43.16183,5.61818,2021,9,"France","HUMAN_OBSERVATION",NA,NA,NA,2146,685
43.15756,5.61967,2021,9,"France","HUMAN_OBSERVATION",NA,NA,NA,2146,686
43.19673,5.36187,2021,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2169,703
41.83768,8.7461,2021,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
43.01827,6.36259,2021,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2096,639
41.85043,8.75475,2021,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.17427,5.3809,2021,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2169,702
41.8404,8.74248,2021,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2021,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
42.98905,6.39357,2021,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2088,638
41.85101,8.76166,2021,11,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85101,8.76166,2021,11,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84559,8.75039,2021,11,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85101,8.76166,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84313,8.76541,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.51029,3.98882,2020,6,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,6.63,2288,787
41.85043,8.75475,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.54985,7.11657,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,557
41.85043,8.75475,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85101,8.76166,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84313,8.76541,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85101,8.76166,2020,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.83737,8.74053,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.84559,8.75039,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84559,8.75039,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.83743,8.74665,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8404,8.74248,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84559,8.75039,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.83737,8.74053,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
38.418155,-9.187078,2020,8,"Portugal","HUMAN_OBSERVATION",38.45,-9.24999999999999,6.53,3565,2038
