"Longitude","Latitude","Year","Month","Country"
13.65562,45.539404,2024,11,"Slovenia"
20.213496,39.51443,2022,7,"Greece"
13.56612,45.522134,2021,10,"Slovenia"
13.568012,45.527107,2021,11,"Slovenia"
13.566856,45.527511,2021,11,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
13.57,45.52,2013,12,"Slovenia"
