"","Longitude","Latitude","year","month","country"
"1",3.1842,39.938,2020,7,"Spain"
"2",-4.08,43.4358,2018,7,"Spain"
"3",3.2093,42.0525,2017,3,"Spain"
"4",3.1581,42.1181,2017,4,"Spain"
"5",3.1581,42.1181,2017,4,"Spain"
"6",12.2787,37.9245,2017,4,"Italy"
"7",3.2323,41.957,2017,5,"Spain"
"8",2.6655,39.7758,2017,7,"Spain"
"9",3.1656,42.3732,2016,4,"Spain"
"10",3.1135,41.8482,2015,6,"Spain"
"11",-5.3138,36.225,2014,7,"Spain"
"12",-5.3138,36.225,2014,7,"Spain"
"13",9.4564,42.7122,2008,9,"France"
"14",5.352272,43.211503,2025,2,"France"
"15",-2.549253,43.374823,2025,2,"Spain"
"16",-2.84977,36.695645,2025,2,"Spain"
"17",-8.941469,42.464505,2025,2,"Spain"
"18",-9.136246,53.150978,2025,2,"Ireland"
"19",-2.868625,43.432792,2025,3,"Spain"
"20",-5.764399,36.083049,2025,3,"Spain"
"21",-5.76435,36.083008,2025,3,"Spain"
"22",3.205231,42.239874,2025,3,"Spain"
"23",5.391441,43.186079,2025,3,"France"
"24",-8.397383,43.380161,2025,3,"Spain"
"25",5.352117,43.211283,2025,3,"France"
"26",-2.720665,43.424336,2025,3,"Spain"
"27",5.427243,43.205365,2025,3,"France"
"28",-3.787539,43.479662,2025,4,"Spain"
"29",-3.787539,43.479662,2025,4,"Spain"
"30",-3.787539,43.479662,2025,4,"Spain"
"31",-3.787539,43.479662,2025,4,"Spain"
"32",-5.05935,50.146373,2024,1,"United Kingdom of Great Britain and Northern Ireland"
"33",-5.057829,50.147326,2024,1,"United Kingdom of Great Britain and Northern Ireland"
"34",-5.068448,50.142347,2024,2,"United Kingdom of Great Britain and Northern Ireland"
"35",-5.068442,50.142369,2024,2,"United Kingdom of Great Britain and Northern Ireland"
"36",-5.068524,50.142202,2024,2,"United Kingdom of Great Britain and Northern Ireland"
"37",-5.069063,50.141999,2024,2,"United Kingdom of Great Britain and Northern Ireland"
"38",-5.056418,50.147679,2024,2,"United Kingdom of Great Britain and Northern Ireland"
"39",-5.057821,50.147731,2024,2,"United Kingdom of Great Britain and Northern Ireland"
"40",5.230654,43.199653,2024,2,"France"
"41",-9.260117,42.904396,2024,2,"Spain"
"42",-2.033147,48.648142,2024,2,"France"
"43",5.385471,43.188623,2024,2,"France"
"44",-3.003926,43.386531,2024,2,"Spain"
"45",-3.004124,43.386426,2024,2,"Spain"
"46",-5.056418,50.147679,2024,2,"United Kingdom of Great Britain and Northern Ireland"
"47",-5.057821,50.147731,2024,2,"United Kingdom of Great Britain and Northern Ireland"
"48",-5.044075,50.143487,2024,3,"United Kingdom of Great Britain and Northern Ireland"
"49",-2.721078,43.423736,2024,3,"Spain"
"50",-2.721101,43.42403,2024,3,"Spain"
"51",-9.358297,38.687501,2024,3,"Portugal"
"52",-9.361163,38.688317,2024,3,"Portugal"
"53",-5.764354,36.083416,2024,3,"Spain"
"54",-3.003956,43.386377,2024,3,"Spain"
"55",-5.751998,36.07335,2024,3,"Spain"
"56",5.24224,43.331574,2024,3,"France"
"57",3.156703,42.460447,2024,4,"France"
"58",-2.869653,43.433268,2024,4,"Spain"
"59",-9.379025,39.368879,2024,4,"Portugal"
"60",-9.379288,39.369012,2024,4,"Portugal"
"61",3.16817,42.441766,2024,4,"France"
"62",3.16823,42.441572,2024,4,"France"
"63",3.168038,42.44158,2024,4,"France"
"64",-3.773215,43.467152,2024,4,"Spain"
"65",3.180613,42.247016,2024,4,"Spain"
"66",-5.074928,50.14046,2024,4,"United Kingdom of Great Britain and Northern Ireland"
"67",-5.075161,50.140492,2024,4,"United Kingdom of Great Britain and Northern Ireland"
"68",-5.074085,50.140761,2024,4,"United Kingdom of Great Britain and Northern Ireland"
"69",-3.835484,43.482096,2024,4,"Spain"
"70",-3.835103,43.482271,2024,4,"Spain"
"71",-5.074664,50.140662,2024,4,"United Kingdom of Great Britain and Northern Ireland"
"72",5.372465,43.177661,2024,4,"France"
"73",5.32613,43.215062,2024,4,"France"
"74",5.37271,43.177719,2024,4,"France"
"75",5.372332,43.177208,2024,4,"France"
"76",5.37271,43.177719,2024,4,"France"
"77",5.325333,43.213914,2024,4,"France"
"78",5.325577,43.213722,2024,4,"France"
"79",5.325582,43.214031,2024,4,"France"
"80",5.361392,43.197234,2024,4,"France"
"81",5.325234,43.214279,2024,4,"France"
"82",5.325183,43.215091,2024,4,"France"
"83",5.347958,43.228902,2024,4,"France"
"84",5.326428,43.215056,2024,4,"France"
"85",5.326428,43.215056,2024,4,"France"
"86",5.391312,43.186332,2024,4,"France"
"87",-5.074664,50.140662,2024,4,"United Kingdom of Great Britain and Northern Ireland"
"88",3.224722,42.041389,2024,5,"Spain"
"89",3.227762,42.041496,2024,5,"Spain"
"90",-9.373056,39.366615,2024,5,"Portugal"
"91",-8.945664,37.104116,2024,5,"Portugal"
"92",-8.906057,37.198605,2024,5,"Portugal"
"93",-8.891713,37.198387,2024,5,"Portugal"
"94",-8.905809,37.198165,2024,5,"Portugal"
"95",-8.945415,37.100771,2024,5,"Portugal"
"96",-8.945449,37.099926,2024,5,"Portugal"
"97",-9.421687,38.691455,2024,5,"Portugal"
"98",-8.905766,37.198554,2024,5,"Portugal"
"99",-8.944847,37.103011,2024,5,"Portugal"
"100",-8.85312,37.341281,2024,5,"Portugal"
"101",3.243252,42.248091,2024,5,"Spain"
"102",-8.906095,37.19864,2024,5,"Portugal"
"103",-8.926396,37.008412,2024,5,"Portugal"
"104",-8.930018,37.012293,2024,5,"Portugal"
"105",5.370761,43.176849,2024,5,"France"
"106",-8.905739,37.198392,2024,5,"Portugal"
"107",-8.905696,37.198242,2024,5,"Portugal"
"108",-9.378157,39.36979,2024,5,"Portugal"
"109",-8.94493,37.102592,2024,5,"Portugal"
"110",-9.188664,38.41435,2024,5,"Portugal"
"111",-8.946006,37.099716,2024,5,"Portugal"
"112",-8.906101,37.198395,2024,5,"Portugal"
"113",-8.905722,37.198527,2024,5,"Portugal"
"114",-8.853214,37.340685,2024,5,"Portugal"
"115",5.044477,43.328636,2024,5,"France"
"116",-8.855755,37.340073,2024,5,"Portugal"
"117",-8.94627,37.099832,2024,5,"Portugal"
"118",5.398524,43.174412,2024,5,"France"
"119",-8.82261,37.450828,2024,5,"Portugal"
"120",5.325365,43.213942,2024,5,"France"
"121",-8.852222,37.338598,2024,5,"Portugal"
"122",5.320923,43.216549,2024,5,"France"
"123",-8.898322,37.198823,2024,5,"Portugal"
"124",-8.905749,37.198302,2024,5,"Portugal"
"125",-9.360407,38.687786,2024,5,"Portugal"
"126",-9.369528,38.693398,2024,5,"Portugal"
"127",-9.361183,38.6883,2024,5,"Portugal"
"128",-9.361793,38.688206,2024,5,"Portugal"
"129",-9.361623,38.68832,2024,5,"Portugal"
"130",-0.28,39.38,2024,5,"Spain"
"131",-0.29,39.37,2024,5,"Spain"
"132",-0.29,39.38,2024,5,"Spain"
"133",-0.26,39.33,2024,5,"Spain"
"134",-0.26,39.32,2024,5,"Spain"
"135",-0.25,39.32,2024,5,"Spain"
"136",-5.061726,50.145948,2024,6,"United Kingdom of Great Britain and Northern Ireland"
"137",5.099967,43.329115,2024,6,"France"
"138",5.391687,43.186212,2024,6,"France"
"139",-10.383198,51.88417,2024,6,"Ireland"
"140",5.350595,43.280064,2024,6,"France"
"141",5.350303,43.280233,2024,6,"France"
"142",-5.061726,50.145948,2024,6,"United Kingdom of Great Britain and Northern Ireland"
"143",-2.958567,43.413644,2024,6,"Spain"
"144",-5.140284,48.446506,2024,6,"France"
"145",-2.201953,49.248934,2024,6,"Jersey"
"146",-8.790823,37.710695,2024,6,"Portugal"
"147",-5.064959,50.144786,2024,7,"United Kingdom of Great Britain and Northern Ireland"
"148",5.289474,43.260563,2024,7,"France"
"149",-5.068197,50.144437,2024,7,"United Kingdom of Great Britain and Northern Ireland"
"150",-5.068326,50.142131,2024,7,"United Kingdom of Great Britain and Northern Ireland"
"151",-5.068853,50.142083,2024,7,"United Kingdom of Great Britain and Northern Ireland"
"152",-2.973662,43.406015,2024,7,"Spain"
"153",-5.103961,50.101035,2024,7,"United Kingdom of Great Britain and Northern Ireland"
"154",-2.959086,43.41343,2024,7,"Spain"
"155",-3.98784,48.730584,2024,7,"France"
"156",-4.003834,48.730081,2024,7,"France"
"157",-8.414076,43.370248,2024,7,"Spain"
"158",-8.41388,43.370288,2024,7,"Spain"
"159",-5.065034,50.144844,2024,7,"United Kingdom of Great Britain and Northern Ireland"
"160",-5.064959,50.144786,2024,7,"United Kingdom of Great Britain and Northern Ireland"
"161",-4.178038,47.802901,2024,7,"France"
"162",-9.506543,39.415314,2024,7,"Portugal"
"163",-9.377408,39.363581,2024,7,"Portugal"
"164",-5.068326,50.142131,2024,7,"United Kingdom of Great Britain and Northern Ireland"
"165",-5.068853,50.142083,2024,7,"United Kingdom of Great Britain and Northern Ireland"
"166",-5.103961,50.101035,2024,7,"United Kingdom of Great Britain and Northern Ireland"
"167",-5.065034,50.144844,2024,7,"United Kingdom of Great Britain and Northern Ireland"
"168",-5.061313,50.145686,2024,8,"United Kingdom of Great Britain and Northern Ireland"
"169",-5.058207,50.146817,2024,8,"United Kingdom of Great Britain and Northern Ireland"
"170",-5.876855,43.627822,2024,8,"Spain"
"171",-5.060391,50.147266,2024,8,"United Kingdom of Great Britain and Northern Ireland"
"172",-2.20189,49.24907,2024,8,"Jersey"
"173",-5.060391,50.147266,2024,8,"United Kingdom of Great Britain and Northern Ireland"
"174",-5.061313,50.145686,2024,8,"United Kingdom of Great Britain and Northern Ireland"
"175",-5.058207,50.146817,2024,8,"United Kingdom of Great Britain and Northern Ireland"
"176",-9.360526,38.687665,2024,9,"Portugal"
"177",-9.360884,38.687951,2024,9,"Portugal"
"178",-9.359686,38.68785,2024,9,"Portugal"
"179",-9.359677,38.687876,2024,9,"Portugal"
"180",-9.36182,38.68788,2024,9,"Portugal"
"181",-5.037732,50.117354,2024,9,"United Kingdom of Great Britain and Northern Ireland"
"182",-5.069025,50.142622,2024,9,"United Kingdom of Great Britain and Northern Ireland"
"183",-2.226059,49.718796,2024,9,"Guernsey"
"184",-2.227012,49.70199,2024,9,"Guernsey"
"185",-2.226169,49.718251,2024,9,"Guernsey"
"186",-2.164492,49.722464,2024,9,"Guernsey"
"187",-8.788402,37.519353,2024,9,"Portugal"
"188",-10.375177,51.886496,2024,9,"Ireland"
"189",-5.068972,50.141898,2024,9,"United Kingdom of Great Britain and Northern Ireland"
"190",-5.069025,50.142622,2024,9,"United Kingdom of Great Britain and Northern Ireland"
"191",-5.037732,50.117354,2024,9,"United Kingdom of Great Britain and Northern Ireland"
"192",-5.061827,50.14537,2024,10,"United Kingdom of Great Britain and Northern Ireland"
"193",-5.061909,50.146028,2024,10,"United Kingdom of Great Britain and Northern Ireland"
"194",-9.425417,39.004045,2024,10,"Portugal"
"195",-5.061909,50.146028,2024,10,"United Kingdom of Great Britain and Northern Ireland"
"196",-5.063393,50.14621,2024,10,"United Kingdom of Great Britain and Northern Ireland"
"197",-5.061827,50.14537,2024,10,"United Kingdom of Great Britain and Northern Ireland"
"198",-5.062698,50.146197,2024,10,"United Kingdom of Great Britain and Northern Ireland"
"199",-5.100194,48.454993,2024,10,"France"
"200",-8.786325,37.530258,2024,10,"Portugal"
"201",-5.062698,50.146197,2024,10,"United Kingdom of Great Britain and Northern Ireland"
"202",-5.063393,50.14621,2024,10,"United Kingdom of Great Britain and Northern Ireland"
"203",-5.766377,36.083731,2024,12,"Spain"
"204",-1.66179,43.39847,2023,1,"France"
"205",23.743825,37.849438,2023,1,"Greece"
"206",-4.2818,48.11678,2023,1,"France"
"207",-3.92286,47.87004,2023,1,"France"
"208",2.04626,51.00349,2023,1,"France"
"209",-4.28113,48.11708,2023,1,"France"
"210",-4.2818,48.11678,2023,1,"France"
"211",-2.41113,48.64134,2023,1,"France"
"212",-1.66175,43.39842,2023,1,"France"
"213",-3.93053,47.87856,2023,2,"France"
"214",-4.34988,48.34433,2023,2,"France"
"215",-4.949898,50.204665,2023,2,"United Kingdom of Great Britain and Northern Ireland"
"216",2.04626,51.00349,2023,2,"France"
"217",-9.357423,38.687094,2023,3,"Portugal"
"218",-9.36181,38.688555,2023,3,"Portugal"
"219",-9.36168,38.688487,2023,3,"Portugal"
"220",-8.909007,37.190752,2023,3,"Portugal"
"221",-9.3629,38.689236,2023,3,"Portugal"
"222",-9.362893,38.689197,2023,3,"Portugal"
"223",-9.362851,38.689195,2023,3,"Portugal"
"224",-9.363689,38.689742,2023,3,"Portugal"
"225",-5.638607,36.043582,2023,3,"Spain"
"226",-5.699712,36.062982,2023,3,"Spain"
"227",-5.699712,36.062982,2023,3,"Spain"
"228",-8.802745,37.653088,2023,3,"Portugal"
"229",-2.83506,47.61845,2023,3,"France"
"230",0.30883,49.73994,2023,3,"France"
"231",-5.063065,50.145375,2023,3,"United Kingdom of Great Britain and Northern Ireland"
"232",5.244148,43.332006,2023,4,"France"
"233",-6.284729,36.514272,2023,4,"Spain"
"234",-5.658434,43.435638,2023,4,"Spain"
"235",5.338186,43.20779,2023,4,"France"
"236",-6.278207,49.958856,2023,4,"United Kingdom of Great Britain and Northern Ireland"
"237",-8.304343,37.074314,2023,4,"Portugal"
"238",-9.423145,39.014069,2023,4,"Portugal"
"239",1.57767,50.5957,2023,4,"France"
"240",-4.817309,43.436911,2023,4,"Spain"
"241",-3.9717,47.89536,2023,4,"France"
"242",2.04626,51.00349,2023,4,"France"
"243",-2.41113,48.64134,2023,4,"France"
"244",-4.55018,48.01114,2023,4,"France"
"245",-4.171483,50.357746,2023,4,"United Kingdom of Great Britain and Northern Ireland"
"246",3.24906,42.24072,2023,5,"Spain"
"247",3.22678,42.04115,2023,5,"Spain"
"248",-3.95807,47.71851,2023,5,"France"
"249",5.048123,43.327424,2023,5,"France"
"250",3.223801,42.046629,2023,5,"Spain"
"251",-8.879049,37.046576,2023,5,"Portugal"
"252",-8.895165,37.042684,2023,5,"Portugal"
"253",-8.878382,37.045834,2023,5,"Portugal"
"254",-8.930165,37.012181,2023,5,"Portugal"
"255",-8.930447,37.011627,2023,5,"Portugal"
"256",-8.929967,37.013092,2023,5,"Portugal"
"257",-8.930447,37.011627,2023,5,"Portugal"
"258",-8.929957,37.012407,2023,5,"Portugal"
"259",-8.930703,37.011668,2023,5,"Portugal"
"260",-8.930442,37.01164,2023,5,"Portugal"
"261",-8.930298,37.012285,2023,5,"Portugal"
"262",-8.930447,37.011627,2023,5,"Portugal"
"263",-8.926345,37.008405,2023,5,"Portugal"
"264",-8.930358,37.012164,2023,5,"Portugal"
"265",-8.879343,37.045974,2023,5,"Portugal"
"266",-8.878651,37.04619,2023,5,"Portugal"
"267",-8.934765,37.005206,2023,5,"Portugal"
"268",-8.934401,37.004655,2023,5,"Portugal"
"269",-8.938885,37.005419,2023,5,"Portugal"
"270",-8.930447,37.011627,2023,5,"Portugal"
"271",5.393624,43.171657,2023,5,"France"
"272",5.389597,43.17259,2023,5,"France"
"273",3.205806,42.239562,2023,5,"Spain"
"274",-8.93437,37.004892,2023,5,"Portugal"
"275",-8.934362,37.004928,2023,5,"Portugal"
"276",-8.934362,37.004928,2023,5,"Portugal"
"277",-8.813491,42.182559,2023,5,"Spain"
"278",-3.95827,47.71442,2023,5,"France"
"279",5.04508,43.32843,2023,5,"France"
"280",3.2258,42.04712,2023,5,"Spain"
"281",-3.95659,47.72058,2023,5,"France"
"282",5.05453,43.32493,2023,5,"France"
"283",3.22884,42.04219,2023,5,"Spain"
"284",5.39385,43.17157,2023,5,"France"
"285",5.2373,43.33022,2023,5,"France"
"286",-5.057851,50.147299,2023,5,"United Kingdom of Great Britain and Northern Ireland"
"287",-5.057851,50.147299,2023,5,"United Kingdom of Great Britain and Northern Ireland"
"288",-5.062843,50.14545,2023,5,"United Kingdom of Great Britain and Northern Ireland"
"289",-1.83617,49.70619,2023,5,"France"
"290",5.39385,43.17157,2023,5,"France"
"291",3.17672,42.44133,2023,5,"France"
"292",-4.5265,48.36427,2023,5,"France"
"293",2.04626,51.00349,2023,5,"France"
"294",5.25662,43.33922,2023,5,"France"
"295",5.3907,43.17247,2023,5,"France"
"296",-3.9541,47.71753,2023,5,"France"
"297",5.38217,43.19038,2023,5,"France"
"298",-3.9553,47.71561,2023,5,"France"
"299",3.2647,42.23824,2023,5,"Spain"
"300",-3.99424,47.72306,2023,5,"France"
"301",-4.55105,48.35916,2023,5,"France"
"302",-3.99169,47.72362,2023,5,"France"
"303",-9.421358,38.977671,2023,6,"Portugal"
"304",-9.421506,38.977904,2023,6,"Portugal"
"305",-2.178435,49.169733,2023,6,"Jersey"
"306",3.222545,42.047301,2023,6,"Spain"
"307",5.3708,43.1766,2023,6,"France"
"308",-2.800655,43.436235,2023,6,"Spain"
"309",5.3708,43.1766,2023,6,"France"
"310",5.61549,43.16002,2023,6,"France"
"311",6.40619,42.99556,2023,6,"France"
"312",-4.981277,50.1583,2023,6,"United Kingdom of Great Britain and Northern Ireland"
"313",-5.062843,50.14545,2023,6,"United Kingdom of Great Britain and Northern Ireland"
"314",-5.056024,50.147914,2023,6,"United Kingdom of Great Britain and Northern Ireland"
"315",3.21363,42.0607,2023,6,"Spain"
"316",-3.97209,47.89517,2023,6,"France"
"317",-2.36421,48.65479,2023,6,"France"
"318",-1.83942,49.71953,2023,6,"France"
"319",-5.062843,50.14545,2023,6,"United Kingdom of Great Britain and Northern Ireland"
"320",-8.856872,41.699337,2023,7,"Portugal"
"321",-9.089558,38.439054,2023,7,"Portugal"
"322",-1.929229,49.282267,2023,7,"Jersey"
"323",-8.979338,37.045803,2023,7,"Portugal"
"324",-9.345823,39.296951,2023,7,"Portugal"
"325",-13.508569,28.986044,2023,7,"Spain"
"326",-5.048035,50.144606,2023,7,"United Kingdom of Great Britain and Northern Ireland"
"327",-5.059155,50.146763,2023,7,"United Kingdom of Great Britain and Northern Ireland"
"328",6.36667,43.01333,2023,7,"France"
"329",-5.064832,50.145015,2023,7,"United Kingdom of Great Britain and Northern Ireland"
"330",-5.056193,50.147707,2023,8,"United Kingdom of Great Britain and Northern Ireland"
"331",-5.06933,50.142476,2023,8,"United Kingdom of Great Britain and Northern Ireland"
"332",-9.345823,39.296951,2023,8,"Portugal"
"333",-8.837342,37.365092,2023,8,"Portugal"
"334",-8.837342,37.365092,2023,8,"Portugal"
"335",-9.528471,39.444917,2023,8,"Portugal"
"336",-9.235834,42.921226,2023,8,"Spain"
"337",-9.345823,39.296951,2023,8,"Portugal"
"338",-9.345823,39.296951,2023,8,"Portugal"
"339",-9.345823,39.296951,2023,8,"Portugal"
"340",-5.056024,50.147914,2023,8,"United Kingdom of Great Britain and Northern Ireland"
"341",-5.073563,50.140621,2023,8,"United Kingdom of Great Britain and Northern Ireland"
"342",-5.056024,50.147914,2023,8,"United Kingdom of Great Britain and Northern Ireland"
"343",-5.064832,50.145015,2023,8,"United Kingdom of Great Britain and Northern Ireland"
"344",-1.72389,49.67972,2023,8,"France"
"345",-5.11525,48.43733,2023,8,"France"
"346",-5.061596,50.145796,2023,8,"United Kingdom of Great Britain and Northern Ireland"
"347",-5.12306,48.45194,2023,8,"France"
"348",-5.059155,50.146763,2023,9,"United Kingdom of Great Britain and Northern Ireland"
"349",-4.110207,50.364518,2023,9,"United Kingdom of Great Britain and Northern Ireland"
"350",-8.844998,37.353022,2023,9,"Portugal"
"351",-1.944368,49.285906,2023,9,"Jersey"
"352",-1.93023,49.283041,2023,9,"Jersey"
"353",-9.345823,39.296951,2023,9,"Portugal"
"354",-5.059155,50.146763,2023,9,"United Kingdom of Great Britain and Northern Ireland"
"355",-5.062843,50.14545,2023,9,"United Kingdom of Great Britain and Northern Ireland"
"356",3.20972,42.06583,2023,9,"Spain"
"357",-5.059155,50.146763,2023,9,"United Kingdom of Great Britain and Northern Ireland"
"358",-5.074608,50.140325,2023,10,"United Kingdom of Great Britain and Northern Ireland"
"359",-5.073694,50.140196,2023,10,"United Kingdom of Great Britain and Northern Ireland"
"360",-10.356555,51.887387,2023,10,"Ireland"
"361",3.21363,42.0607,2023,10,"Spain"
"362",-1.468764,49.697692,2023,11,"France"
"363",-5.050545,50.146604,2023,11,"United Kingdom of Great Britain and Northern Ireland"
"364",-8.8025,37.653056,2022,1,"Portugal"
"365",2.45962,51.06578,2022,1,"France"
"366",3.225,42.041715,2022,2,"Spain"
"367",3.221309,42.05002,2022,2,"Spain"
"368",-3.83086,47.79634,2022,2,"France"
"369",-3.90572,47.85641,2022,2,"France"
"370",5.3622,43.27319,2022,2,"France"
"371",-3.85078,47.79251,2022,2,"France"
"372",-3.83103,47.79609,2022,2,"France"
"373",-2.08192,48.63618,2022,2,"France"
"374",3.225,42.041715,2022,3,"Spain"
"375",5.346949,43.228259,2022,3,"France"
"376",-9.119675,53.157568,2022,3,"Ireland"
"377",3.160713,42.390234,2022,3,"Spain"
"378",-1.13874,45.8209,2022,3,"France"
"379",-1.13833,45.82018,2022,3,"France"
"380",-1.13,45.81,2022,3,"France"
"381",-1.13925,45.82151,2022,3,"France"
"382",-5.061596,50.145796,2022,3,"United Kingdom of Great Britain and Northern Ireland"
"383",5.61549,43.16002,2022,3,"France"
"384",-1.13877,45.82093,2022,3,"France"
"385",-1.10353,45.82939,2022,3,"France"
"386",-1.13872,45.82087,2022,3,"France"
"387",-2.94279,47.55553,2022,3,"France"
"388",-2.81543,48.61463,2022,3,"France"
"389",-5.061596,50.145796,2022,3,"United Kingdom of Great Britain and Northern Ireland"
"390",1.59171,50.73211,2022,3,"France"
"391",5.61211,43.16003,2022,3,"France"
"392",-1.13858,45.82061,2022,3,"France"
"393",-1.84905,49.71478,2022,3,"France"
"394",-8.303817,37.074458,2022,3,"Portugal"
"395",-8.303817,37.074458,2022,3,"Portugal"
"396",-9.422721,39.014175,2022,3,"Portugal"
"397",5.61549,43.16002,2022,3,"France"
"398",-9.187466,38.414616,2022,4,"Portugal"
"399",-4.101863,50.314668,2022,4,"United Kingdom of Great Britain and Northern Ireland"
"400",3.2264,42.043943,2022,4,"Spain"
"401",-8.275675,37.077626,2022,4,"Portugal"
"402",-8.277359,37.076112,2022,4,"Portugal"
"403",-8.277285,37.076113,2022,4,"Portugal"
"404",-9.423131,39.014019,2022,4,"Portugal"
"405",-9.423131,39.014019,2022,4,"Portugal"
"406",5.86866,43.04857,2022,4,"France"
"407",-5.699042,36.06433,2022,4,"Spain"
"408",5.89851,43.07555,2022,4,"France"
"409",-2.82422,48.59992,2022,4,"France"
"410",5.86866,43.04857,2022,4,"France"
"411",5.86866,43.04857,2022,4,"France"
"412",-3.9043,47.85693,2022,4,"France"
"413",-3.90404,47.85718,2022,4,"France"
"414",5.36187,43.19673,2022,4,"France"
"415",5.86133,43.04442,2022,4,"France"
"416",5.86866,43.04857,2022,4,"France"
"417",5.86967,43.04787,2022,4,"France"
"418",-9.290875,43.043331,2022,4,"Spain"
"419",-9.290875,43.043331,2022,4,"Spain"
"420",-4.440069,43.394823,2022,4,"Spain"
"421",-4.440069,43.394823,2022,4,"Spain"
"422",-1.563392,43.484302,2022,4,"France"
"423",-5.091034,50.124731,2022,5,"United Kingdom of Great Britain and Northern Ireland"
"424",-5.12319,48.45186,2022,5,"France"
"425",5.05453,43.32493,2022,5,"France"
"426",5.2593,43.33861,2022,5,"France"
"427",-8.275744,37.07699,2022,5,"Portugal"
"428",5.36187,43.19673,2022,5,"France"
"429",5.45541,43.211513,2022,5,"France"
"430",-0.5734,50.796833,2022,5,"United Kingdom of Great Britain and Northern Ireland"
"431",5.39108,43.18707,2022,5,"France"
"432",5.38928,43.18457,2022,5,"France"
"433",-1.83603,49.70583,2022,5,"France"
"434",5.37087,43.17648,2022,5,"France"
"435",5.29111,43.26194,2022,5,"France"
"436",-4.55018,48.01114,2022,5,"France"
"437",5.33848,43.20783,2022,5,"France"
"438",5.2593,43.33861,2022,5,"France"
"439",5.2593,43.33861,2022,5,"France"
"440",-1.67306,43.39872,2022,5,"France"
"441",-2.6503,48.5261,2022,5,"France"
"442",5.33848,43.20783,2022,5,"France"
"443",-4.55105,48.35916,2022,5,"France"
"444",-3.99358,47.85304,2022,5,"France"
"445",-3.90114,47.8331,2022,5,"France"
"446",-5.091034,50.124731,2022,5,"United Kingdom of Great Britain and Northern Ireland"
"447",5.33748,43.20735,2022,5,"France"
"448",5.39108,43.18707,2022,5,"France"
"449",-3.93228,47.88071,2022,5,"France"
"450",5.38572,43.18864,2022,5,"France"
"451",3.16021,42.4611,2022,5,"France"
"452",-5.452665,50.113376,2022,5,"United Kingdom of Great Britain and Northern Ireland"
"453",-4.92562,48.41917,2022,5,"France"
"454",5.05453,43.32493,2022,5,"France"
"455",5.39843,43.17328,2022,5,"France"
"456",5.39385,43.17157,2022,5,"France"
"457",5.86866,43.04857,2022,5,"France"
"458",-6.828318,43.565163,2022,5,"Spain"
"459",-6.828318,43.565163,2022,5,"Spain"
"460",5.33748,43.20735,2022,5,"France"
"461",5.39108,43.18707,2022,5,"France"
"462",5.37087,43.17648,2022,5,"France"
"463",-3.93228,47.88071,2022,5,"France"
"464",-3.9248,47.86946,2022,6,"France"
"465",5.69276,43.14779,2022,6,"France"
"466",-25.822226,37.898258,2022,6,"Portugal"
"467",-4.45493,48.29294,2022,6,"France"
"468",3.254178,42.244367,2022,6,"Spain"
"469",3.254881,42.244208,2022,6,"Spain"
"470",-9.345823,39.296951,2022,6,"Portugal"
"471",-9.345823,39.296951,2022,6,"Portugal"
"472",-9.345823,39.296951,2022,6,"Portugal"
"473",-3.95648,47.72371,2022,6,"France"
"474",-4.55105,48.35916,2022,6,"France"
"475",-3.90572,47.85641,2022,6,"France"
"476",-3.9225,47.86998,2022,6,"France"
"477",-3.64055,48.67606,2022,6,"France"
"478",5.36187,43.19673,2022,6,"France"
"479",3.17718,42.43885,2022,6,"France"
"480",-3.90572,47.85641,2022,6,"France"
"481",-4.55034,48.01096,2022,6,"France"
"482",-5.727717,36.063726,2022,6,"Spain"
"483",-5.727717,36.063726,2022,6,"Spain"
"484",-6.404615,36.661621,2022,6,"Spain"
"485",-6.404615,36.661621,2022,6,"Spain"
"486",3.16021,42.4611,2022,6,"France"
"487",3.16149,42.47805,2022,6,"France"
"488",-3.2083,47.6714,2022,6,"France"
"489",22.88214,39.288397,2022,7,"Greece"
"490",-5.623413,43.436748,2022,7,"Spain"
"491",-4.65791,51.163944,2022,7,"United Kingdom of Great Britain and Northern Ireland"
"492",-4.65243,51.162356,2022,7,"United Kingdom of Great Britain and Northern Ireland"
"493",-9.450947,38.859969,2022,7,"Portugal"
"494",6.84389,43.40901,2022,7,"France"
"495",-4.108722,50.314786,2022,7,"United Kingdom of Great Britain and Northern Ireland"
"496",-9.401837,38.702981,2022,7,"Portugal"
"497",-2.07273,48.641,2022,7,"France"
"498",8.62531,42.01806,2022,7,"France"
"499",-4.52521,48.36454,2022,7,"France"
"500",-4.55018,48.01114,2022,7,"France"
"501",-5.056024,50.147914,2022,7,"United Kingdom of Great Britain and Northern Ireland"
"502",5.33848,43.20783,2022,7,"France"
"503",-4.57452,48.3074,2022,7,"France"
"504",-4.108999,50.314965,2022,7,"United Kingdom of Great Britain and Northern Ireland"
"505",-4.108999,50.314965,2022,7,"United Kingdom of Great Britain and Northern Ireland"
"506",-4.65243,51.162356,2022,7,"United Kingdom of Great Britain and Northern Ireland"
"507",-3.93074,47.8777,2022,7,"France"
"508",-3.15182,47.52851,2022,7,"France"
"509",-3.15977,47.60627,2022,7,"France"
"510",-8.805241,37.648935,2022,8,"Portugal"
"511",-8.807981,37.066254,2022,8,"Portugal"
"512",-5.208624,51.937961,2022,8,"United Kingdom of Great Britain and Northern Ireland"
"513",-4.77253,48.46861,2022,8,"France"
